Player,ID,MVP,SB_MVP,SB_WIN,OPOY,DPOY,OROY,DROY,First_AP,Second_AP,Pro_Bowl
David Morgan II,2016188,0,0,0,0,0,0,0,0,0,0
Anthony Brown,2016189,0,0,0,0,0,0,0,0,0,0
Josh Forrest,2016190,0,0,0,0,0,0,0,0,0,0
Jake Rudock,2016191,0,0,0,0,0,0,0,0,0,0
Kolby Listenbee,2016192,0,0,0,0,0,0,0,0,0,0
Sebastian Tretola,2016193,0,0,0,0,0,0,0,0,0,0
Cory James,2016194,0,0,0,0,0,0,0,0,0,0
Wes Schweitzer,2016195,0,0,0,0,0,0,0,0,0,0
Blake Countess,2016196,0,0,1,0,0,0,0,0,0,0
Dan Vitale,2016197,0,0,0,0,0,0,0,0,0,0
Derek Watt,2016198,0,0,0,0,0,0,0,0,0,0
Cody Core,2016199,0,0,0,0,0,0,0,0,0,0
Kyle Murphy,2016200,0,0,0,0,0,0,0,0,0,0
Brandon Allen,2016201,0,0,0,0,0,0,0,0,0,0
Anthony Zettel,2016202,0,0,0,0,0,0,0,0,0,0
Dadi Nicolas,2016203,0,0,0,0,0,0,0,0,0,0
Jordan Lucas,2016204,0,0,1,0,0,0,0,0,0,0
Harlan Miller,2016205,0,0,0,0,0,0,0,0,0,0
Mike Thomas,2016206,0,0,0,0,0,0,0,0,0,0
Jeff Driskel,2016207,0,0,0,0,0,0,0,0,0,0
Kamu GrugierHill,2016208,0,0,1,0,0,0,0,0,0,0
Maurice Canady,2016209,0,0,0,0,0,0,0,0,0,0
Jimmy Landes,2016210,0,0,0,0,0,0,0,0,0,0
Kelvin Taylor,2016211,0,0,0,0,0,0,0,0,0,0
Kavon Frazier,2016212,0,0,0,0,0,0,0,0,0,0
Aaron Burbridge,2016213,0,0,0,0,0,0,0,0,0,0
Elandon Roberts,2016214,0,0,2,0,0,0,0,0,0,0
Joey Hunt,2016215,0,0,0,0,0,0,0,0,0,0
Darius Jackson,2016216,0,0,0,0,0,0,0,0,0,0
Rico Gathers,2016217,0,0,0,0,0,0,0,0,0,0
Kevon Seymour,2016218,0,0,0,0,0,0,0,0,0,0
Will Parks,2016219,0,0,0,0,0,0,0,0,0,0
Travis Feeney,2016220,0,0,0,0,0,0,0,0,0,0
Ted Karras,2016221,0,0,2,0,0,0,0,0,0,0
Aaron Wallace Jr,2016222,0,0,0,0,0,0,0,0,0,0
Brandon Doughty,2016223,0,0,0,0,0,0,0,0,0,0
Donavon Clark,2016224,0,0,0,0,0,0,0,0,0,0
Devin Lucien,2016225,0,0,1,0,0,0,0,0,0,0
Jonathan Woodard,2016226,0,0,0,0,0,0,0,0,0,0
Stephen Weatherly,2016227,0,0,0,0,0,0,0,0,0,0
Riley Dixon,2016228,0,0,0,0,0,0,0,0,0,0
Demarcus Ayers,2016229,0,0,0,0,0,0,0,0,0,0
Daniel Braverman,2016230,0,0,0,0,0,0,0,0,0,0
Thomas Duarte,2016231,0,0,0,0,0,0,0,0,0,0
Steven Daniels,2016232,0,0,0,0,0,0,0,0,0,0
Jalen Mills,2016233,0,0,1,0,0,0,0,0,0,0
Vadal Alexander,2016234,0,0,0,0,0,0,0,0,0,0
Lachlan Edwards,2016235,0,0,0,0,0,0,0,0,0,0
Dwayne Washington,2016236,0,0,0,0,0,0,0,0,0,0
Daniel Lasco,2016237,0,0,0,0,0,0,0,0,0,0
Devin Fuller,2016238,0,0,0,0,0,0,0,0,0,0
Trevor Bates,2016239,0,0,1,0,0,0,0,0,0,0
Alex McCalister,2016240,0,0,0,0,0,0,0,0,0,0
Charone Peake,2016241,0,0,0,0,0,0,0,0,0,0
Keith Marshall,2016242,0,0,0,0,0,0,0,0,0,0
Kenny Lawler,2016243,0,0,0,0,0,0,0,0,0,0
Jayron Kearse,2016244,0,0,0,0,0,0,0,0,0,0
Clayton Fejedelem,2016245,0,0,0,0,0,0,0,0,0,0
Tyler Matakevich,2016246,0,0,0,0,0,0,0,0,0,0
Zac Brooks,2016247,0,0,0,0,0,0,0,0,0,0
Austin Blythe,2016248,0,0,0,0,0,0,0,0,0,0
Prince Charles Iworah,2016249,0,0,0,0,0,0,0,0,0,0
Scooby Wright,2016250,0,0,0,0,0,0,0,0,0,0
Joe Walker,2016251,0,0,1,0,0,0,0,0,0,0
Beau Sandland,2016252,0,0,0,0,0,0,0,0,0,0
Kalan Reed,2016253,0,0,0,0,0,0,0,0,0,0
Myles Garrett,2017001,0,0,0,0,1,0,0,3,2,5
Mitchell Trubisky,2017002,0,0,0,0,0,0,0,0,0,1
Solomon Thomas,2017003,0,0,0,0,0,0,0,0,0,0
Leonard Fournette,2017004,0,0,1,0,0,0,0,0,0,0
Corey Davis,2017005,0,0,0,0,0,0,0,0,0,0
Jamal Adams,2017006,0,0,0,0,0,0,0,1,2,3
Mike Williams,2017007,0,0,0,0,0,0,0,0,0,0
Christian McCaffrey,2017008,0,0,0,1,0,0,0,3,1,3
John Ross,2017009,0,0,0,0,0,0,0,0,0,0
Patrick Mahomes,2017010,2,3,3,1,0,0,0,2,1,6
Marshon Lattimore,2017011,0,0,0,0,0,0,1,0,0,4
Deshaun Watson,2017012,0,0,0,0,0,0,0,0,0,3
Haason Reddick,2017013,0,0,0,0,0,0,0,0,1,2
Derek Barnett,2017014,0,0,1,0,0,0,0,0,0,0
Malik Hooker,2017015,0,0,0,0,0,0,0,0,0,0
Marlon Humphrey,2017016,0,0,0,0,0,0,0,1,0,3
Jonathan Allen,2017017,0,0,0,0,0,0,0,0,0,2
Adoree Jackson,2017018,0,0,0,0,0,0,0,0,0,0
O J Howard,2017019,0,0,1,0,0,0,0,0,0,0
Garett Bolles,2017020,0,0,0,0,0,0,0,0,1,0
Jarrad Davis,2017021,0,0,0,0,0,0,0,0,0,0
Charles Harris,2017022,0,0,0,0,0,0,0,0,0,0
Evan Engram,2017023,0,0,0,0,0,0,0,0,0,2
Gareon Conley,2017024,0,0,0,0,0,0,0,0,0,0
Jabrill Peppers,2017025,0,0,0,0,0,0,0,0,0,0
Takkarist McKinley,2017026,0,0,0,0,0,0,0,0,0,0
TreDavious White,2017027,0,0,0,0,0,0,0,1,1,2
Taco Charlton,2017028,0,0,0,0,0,0,0,0,0,0
David Njoku,2017029,0,0,0,0,0,0,0,0,0,1
T J Watt,2017030,0,0,0,0,1,0,0,4,1,6
Reuben Foster,2017031,0,0,0,0,0,0,0,0,0,0
Ryan Ramczyk,2017032,0,0,0,0,0,0,0,1,2,0
Kevin King,2017033,0,0,0,0,0,0,0,0,0,0
Cam Robinson,2017034,0,0,0,0,0,0,0,0,0,0
Malik McDowell,2017035,0,0,0,0,0,0,0,0,0,0
Budda Baker,2017036,0,0,0,0,0,0,0,2,1,6
Zay Jones,2017037,0,0,0,0,0,0,0,0,0,0
Forrest Lamp,2017038,0,0,0,0,0,0,0,0,0,0
Marcus Maye,2017039,0,0,0,0,0,0,0,0,0,0
Curtis Samuel,2017040,0,0,0,0,0,0,0,0,0,0
Dalvin Cook,2017041,0,0,0,0,0,0,0,0,0,4
Marcus Williams,2017042,0,0,0,0,0,0,0,0,0,0
Sidney Jones,2017043,0,0,1,0,0,0,0,0,0,0
Gerald Everett,2017044,0,0,0,0,0,0,0,0,0,0
Adam Shaheen,2017045,0,0,0,0,0,0,0,0,0,0
Quincy Wilson,2017046,0,0,0,0,0,0,0,0,0,0
Tyus Bowser,2017047,0,0,0,0,0,0,0,0,0,0
Joe Mixon,2017048,0,0,0,0,0,0,0,0,0,1
Ryan Anderson,2017049,0,0,0,0,0,0,0,0,0,0
Justin Evans,2017050,0,0,0,0,0,0,0,0,0,0
DeMarcus Walker,2017051,0,0,0,0,0,0,0,0,0,0
DeShone Kizer,2017052,0,0,0,0,0,0,0,0,0,0
Teez Tabor,2017053,0,0,0,0,0,0,0,0,0,0
Raekwon McMillan,2017054,0,0,0,0,0,0,0,0,0,0
Dalvin Tomlinson,2017055,0,0,0,0,0,0,0,0,0,0
Obi Melifonwu,2017056,0,0,1,0,0,0,0,0,0,0
Zach Cunningham,2017057,0,0,0,0,0,0,0,0,0,0
Ethan Pocic,2017058,0,0,0,0,0,0,0,0,0,0
Tanoh Kpassagnon,2017059,0,0,1,0,0,0,0,0,0,0
Chidobe Awuzie,2017060,0,0,0,0,0,0,0,0,0,0
Josh Jones,2017061,0,0,0,0,0,0,0,0,0,0
JuJu SmithSchuster,2017062,0,0,1,0,0,0,0,0,0,1
Dion Dawkins,2017063,0,0,0,0,0,0,0,0,0,3
Taylor Moton,2017064,0,0,0,0,0,0,0,0,0,0
Larry Ogunjobi,2017065,0,0,0,0,0,0,0,0,0,0
Ahkello Witherspoon,2017066,0,0,0,0,0,0,0,0,0,0
Alvin Kamara,2017067,0,0,0,0,0,1,0,0,2,5
Dawuane Smoot,2017068,0,0,0,0,0,0,0,0,0,0
Cooper Kupp,2017069,0,1,1,1,0,0,0,1,0,1
Pat Elflein,2017070,0,0,0,0,0,0,0,0,0,0
Dan Feeney,2017071,0,0,0,0,0,0,0,0,0,0
Taywan Taylor,2017072,0,0,0,0,0,0,0,0,0,0
Jordan Willis,2017073,0,0,0,0,0,0,0,0,0,0
Chris Wormley,2017074,0,0,0,0,0,0,0,0,0,0
Duke Riley,2017075,0,0,0,0,0,0,0,0,0,0
Alex Anzalone,2017076,0,0,0,0,0,0,0,0,0,0
Daeshon Hall,2017077,0,0,0,0,0,0,0,0,0,0
Tim Williams,2017078,0,0,0,0,0,0,0,0,0,0
ArDarius Stewart,2017079,0,0,0,0,0,0,0,0,0,0
Tarell Basham,2017080,0,0,0,0,0,0,0,0,0,0
Fabian Moreau,2017081,0,0,0,0,0,0,0,0,0,0
Carlos Henderson,2017082,0,0,0,0,0,0,0,0,0,0
Derek Rivers,2017083,0,0,1,0,0,0,0,0,0,0
Chris Godwin,2017084,0,0,1,0,0,0,0,0,1,1
Antonio Garcia,2017085,0,0,0,0,0,0,0,0,0,0
Kareem Hunt,2017086,0,0,0,0,0,0,0,0,0,1
Davis Webb,2017087,0,0,0,0,0,0,0,0,0,0
Eddie Vanderdoes,2017088,0,0,0,0,0,0,0,0,0,0
DOnta Foreman,2017089,0,0,0,0,0,0,0,0,0,0
Shaquill Griffin,2017090,0,0,0,0,0,0,0,0,0,1
John Johnson,2017091,0,0,0,0,0,0,0,0,0,0
Jourdan Lewis,2017092,0,0,0,0,0,0,0,0,0,0
Montravius Adams,2017093,0,0,0,0,0,0,0,0,0,0
Cameron Sutton,2017094,0,0,0,0,0,0,0,0,0,0
Lano Hill,2017095,0,0,0,0,0,0,0,0,0,0
Kenny Golladay,2017096,0,0,0,0,0,0,0,0,0,1
Cordrea Tankersley,2017097,0,0,0,0,0,0,0,0,0,0
Chad Williams,2017098,0,0,0,0,0,0,0,0,0,0
Rasul Douglas,2017099,0,0,1,0,0,0,0,0,0,0
Jonnu Smith,2017100,0,0,0,0,0,0,0,0,0,0
Brendan Langley,2017101,0,0,0,0,0,0,0,0,0,0
Nazair Jones,2017102,0,0,0,0,0,0,0,0,0,0
Trey Hendrickson,2017103,0,0,0,0,0,0,0,0,0,3
C J Beathard,2017104,0,0,0,0,0,0,0,0,0,0
James Conner,2017105,0,0,0,0,0,0,0,0,0,2
Amara Darboh,2017106,0,0,0,0,0,0,0,0,0,0
Kendell Beckwith,2017107,0,0,0,0,0,0,0,0,0,0
Vince Biegel,2017108,0,0,0,0,0,0,0,0,0,0
Jaleel Johnson,2017109,0,0,0,0,0,0,0,0,0,0
Dede Westbrook,2017110,0,0,0,0,0,0,0,0,0,0
Tedric Thompson,2017111,0,0,0,0,0,0,0,0,0,0
Eddie Jackson,2017112,0,0,0,0,0,0,0,1,0,2
Rayshawn Jenkins,2017113,0,0,0,0,0,0,0,0,0,0
Samaje Perine,2017114,0,0,0,0,0,0,0,0,0,0
Dorian Johnson,2017115,0,0,0,0,0,0,0,0,0,0
Carl Lawson,2017116,0,0,0,0,0,0,0,0,0,0
Josh Reynolds,2017117,0,0,0,0,0,0,0,0,0,0
Mack Hollins,2017118,0,0,1,0,0,0,0,0,0,0
Tarik Cohen,2017119,0,0,0,0,0,0,0,1,0,1
Ben Gedeon,2017120,0,0,0,0,0,0,0,0,0,0
Joe Williams,2017121,0,0,0,0,0,0,0,0,0,0
Nico Siragusa,2017122,0,0,0,0,0,0,0,0,0,0
Montae Nicholson,2017123,0,0,0,0,0,0,0,0,0,0
Jalen ReevesMaybin,2017124,0,0,0,0,0,0,0,0,1,1
Samson Ebukam,2017125,0,0,0,0,0,0,0,0,0,0
Howard Wilson,2017126,0,0,0,0,0,0,0,0,0,0
Michael Roberts,2017127,0,0,0,0,0,0,0,0,0,0
Josh Malone,2017128,0,0,0,0,0,0,0,0,0,0
David Sharpe,2017129,0,0,0,0,0,0,0,0,0,0
Julién Davenport,2017130,0,0,0,0,0,0,0,0,0,0
Deatrich Wise Jr,2017131,0,0,1,0,0,0,0,0,0,0
Donnel Pumphrey,2017132,0,0,1,0,0,0,0,0,0,0
Ryan Switzer,2017133,0,0,0,0,0,0,0,0,0,0
Jamaal Williams,2017134,0,0,0,0,0,0,0,0,0,0
Joshua Dobbs,2017135,0,0,0,0,0,0,0,0,0,0
Sean Harlow,2017136,0,0,0,0,0,0,0,0,0,0
Zach Banner,2017137,0,0,0,0,0,0,0,0,0,0
Ryan Glasgow,2017138,0,0,0,0,0,0,0,0,0,0
Jehu Chesson,2017139,0,0,0,0,0,0,0,0,0,0
Wayne Gallman,2017140,0,0,0,0,0,0,0,0,0,0
Chad Hansen,2017141,0,0,0,0,0,0,0,0,0,0
Carlos Watkins,2017142,0,0,0,0,0,0,0,0,0,0
Marlon Mack,2017143,0,0,0,0,0,0,0,0,0,0
Grover Stewart,2017144,0,0,0,0,0,0,0,0,0,0
Jake Butt,2017145,0,0,0,0,0,0,0,0,0,0
George Kittle,2017146,0,0,0,0,0,0,0,2,2,5
Jordan Morgan,2017147,0,0,0,0,0,0,0,0,0,0
Blair Brown,2017148,0,0,0,0,0,0,0,0,0,0
Damontae Kazee,2017149,0,0,0,0,0,0,0,0,0,0
Jordan Leggett,2017150,0,0,0,0,0,0,0,0,0,0
Desmond King,2017151,0,0,0,0,0,0,0,1,1,0
Corn Elder,2017152,0,0,0,0,0,0,0,0,0,0
Jake Elliott,2017153,0,0,1,0,0,0,0,0,1,1
Jeremy Sprinkle,2017154,0,0,0,0,0,0,0,0,0,0
Jayon Brown,2017155,0,0,0,0,0,0,0,0,0,0
Brian Hill,2017156,0,0,0,0,0,0,0,0,0,0
Will Holden,2017157,0,0,0,0,0,0,0,0,0,0
Nate Hairston,2017158,0,0,0,0,0,0,0,0,0,0
Jermaine Eluemunor,2017159,0,0,0,0,0,0,0,0,0,0
Roderick Johnson,2017160,0,0,0,0,0,0,0,0,0,0
Anthony Walker Jr,2017161,0,0,0,0,0,0,0,0,0,0
Jeremy McNichols,2017162,0,0,0,0,0,0,0,0,0,0
Matt Milano,2017163,0,0,0,0,0,0,0,1,0,1
Isaac Asiata,2017164,0,0,0,0,0,0,0,0,0,0
Jamal Agnew,2017165,0,0,0,0,0,0,0,1,0,1
Shelton Gibson,2017166,0,0,1,0,0,0,0,0,0,0
Avery Moss,2017167,0,0,0,0,0,0,0,0,0,0
Marquel Lee,2017168,0,0,0,0,0,0,0,0,0,0
Treston Decoud,2017169,0,0,0,0,0,0,0,0,0,0
Rodney Adams,2017170,0,0,0,0,0,0,0,0,0,0
Nathan Peterman,2017171,0,0,0,0,0,0,0,0,0,0
Isaiah McKenzie,2017172,0,0,0,0,0,0,0,0,0,0
Brian Allen,2017173,0,0,0,0,0,0,0,0,0,0
Eric Saubert,2017174,0,0,0,0,0,0,0,0,0,0
DeAngelo Yancey,2017175,0,0,0,0,0,0,0,0,0,0
J J Dielman,2017176,0,0,0,0,0,0,0,0,0,0
Trent Taylor,2017177,0,0,0,0,0,0,0,0,0,0
Davon Godchaux,2017178,0,0,0,0,0,0,0,0,0,0
T J Logan,2017179,0,0,1,0,0,0,0,0,0,0
Danny Isidora,2017180,0,0,0,0,0,0,0,0,0,0
Dylan Donahue,2017181,0,0,0,0,0,0,0,0,0,0
Aaron Jones,2017182,0,0,0,0,0,0,0,0,0,1
Ukeme Eligwe,2017183,0,0,0,0,0,0,0,0,0,0
Nathan Gerry,2017184,0,0,1,0,0,0,0,0,0,0
Caleb Brantley,2017185,0,0,0,0,0,0,0,0,0,0
Chuck Clark,2017186,0,0,0,0,0,0,0,0,0,0
Mike Tyson,2017187,0,0,0,0,0,0,0,0,0,0
Elijah McGuire,2017188,0,0,1,0,0,0,0,0,0,0
Tanzel Smart,2017189,0,0,0,0,0,0,0,0,0,0
Sam Tevi,2017190,0,0,0,0,0,0,0,0,0,0
Xavier Woods,2017191,0,0,0,0,0,0,0,0,0,0
Alexander Armah,2017192,0,0,0,0,0,0,0,0,0,0
Jordan Evans,2017193,0,0,0,0,0,0,0,0,0,0
Vincent Taylor,2017194,0,0,0,0,0,0,0,0,0,0
Tanner Vallejo,2017195,0,0,0,0,0,0,0,0,0,0
AlQuadin Muhammad,2017196,0,0,0,0,0,0,0,0,0,0
Jeremy Clark,2017197,0,0,0,0,0,0,0,0,0,0
D J Jones,2017198,0,0,0,0,0,0,0,0,0,0
Chase Roullier,2017199,0,0,0,0,0,0,0,0,0,0
Adam Bisnowaty,2017200,0,0,0,0,0,0,0,0,0,0
Bucky Hodges,2017201,0,0,0,0,0,0,0,0,0,0
Pita Taumoepenu,2017202,0,0,0,0,0,0,0,0,0,0
DeAngelo Henderson,2017203,0,0,0,0,0,0,0,0,0,0
Derrick Jones,2017204,0,0,0,0,0,0,0,0,0,0
Jeremiah Ledbetter,2017205,0,0,1,0,0,0,0,0,0,0
Sam Rogers,2017206,0,0,0,0,0,0,0,0,0,0
Brandon Wilson,2017207,0,0,0,0,0,0,0,0,0,0
Rudy Ford,2017208,0,0,0,0,0,0,0,0,0,0
Robert Davis,2017209,0,0,0,0,0,0,0,0,0,0
Justin Senior,2017210,0,0,0,0,0,0,0,0,0,0
Conor McDermott,2017211,0,0,0,0,0,0,0,0,0,0
Kofi Amichia,2017212,0,0,0,0,0,0,0,0,0,0
Colin Holba,2017213,0,0,0,0,0,0,0,0,0,0
Elijah Qualls,2017214,0,0,1,0,0,0,0,0,0,0
Brad Kaaya,2017215,0,0,0,0,0,0,0,0,0,0
Marquez White,2017216,0,0,0,0,0,0,0,0,0,0
Corey Levin,2017217,0,0,0,0,0,0,0,0,0,0
Leon McQuay,2017218,0,0,0,0,0,0,0,0,0,0
Stacy Coley,2017219,0,0,0,0,0,0,0,0,0,0
Ifeadi Odenigbo,2017220,0,0,0,0,0,0,0,0,0,0
Shalom Luani,2017221,0,0,0,0,0,0,0,0,0,0
Jalen Myrick,2017222,0,0,0,0,0,0,0,0,0,0
Stevie Tuikolovatu,2017223,0,0,0,0,0,0,0,0,0,0
Zane Gonzalez,2017224,0,0,0,0,0,0,0,0,0,0
Isaac Rochell,2017225,0,0,0,0,0,0,0,0,0,0
David Moore,2017226,0,0,0,0,0,0,0,0,0,0
Josh Carraway,2017227,0,0,0,0,0,0,0,0,0,0
Joey Ivie,2017228,0,0,0,0,0,0,0,0,0,0
Adrian Colbert,2017229,0,0,0,0,0,0,0,0,0,0
Josh HarveyClemons,2017230,0,0,0,0,0,0,0,0,0,0
Jylan Ware,2017231,0,0,0,0,0,0,0,0,0,0
Elijah Lee,2017232,0,0,0,0,0,0,0,0,0,0
Harrison Butker,2017233,0,0,3,0,0,0,0,0,0,0
Ejuan Price,2017234,0,0,0,0,0,0,0,0,0,0
Joshua Holsey,2017235,0,0,0,0,0,0,0,0,0,0
Brad Seaton,2017236,0,0,1,0,0,0,0,0,0,0
Isaiah Ford,2017237,0,0,0,0,0,0,0,0,0,0
Devante Mays,2017238,0,0,0,0,0,0,0,0,0,0
Noah Brown,2017239,0,0,0,0,0,0,0,0,0,0
Marquez Williams,2017240,0,0,0,0,0,0,0,0,0,0
Khalfani Muhammad,2017241,0,0,0,0,0,0,0,0,0,0
Elijah Hood,2017242,0,0,0,0,0,0,0,0,0,0
Kyle Fuller,2017243,0,0,0,0,0,0,0,0,0,0
Treyvon Hester,2017244,0,0,0,0,0,0,0,0,0,0
Jack Tocho,2017245,0,0,0,0,0,0,0,0,0,0
Jordan Carrell,2017246,0,0,0,0,0,0,0,0,0,0
Malachi Dupre,2017247,0,0,0,0,0,0,0,0,0,0
Keion Adams,2017248,0,0,0,0,0,0,0,0,0,0
Chris Carson,2017249,0,0,0,0,0,0,0,0,0,0
Pat OConnor,2017250,0,0,1,0,0,0,0,0,0,0
Mason Schreck,2017251,0,0,0,0,0,0,0,0,0,0
Matthew Dayes,2017252,0,0,0,0,0,0,0,0,0,0
Chad Kelly,2017253,0,0,0,0,0,0,0,0,0,0
Baker Mayfield,2018001,0,0,0,0,0,0,0,0,0,1
Saquon Barkley,2018002,0,0,0,0,0,1,0,0,0,2
Sam Darnold,2018003,0,0,0,0,0,0,0,0,0,0
Denzel Ward,2018004,0,0,0,0,0,0,0,0,0,3
Bradley Chubb,2018005,0,0,0,0,0,0,0,0,0,2
Quenton Nelson,2018006,0,0,0,0,0,0,0,3,1,6
Josh Allen,2018007,0,0,0,0,0,0,0,0,1,2
Roquan Smith,2018008,0,0,0,0,0,0,0,2,2,2
Mike McGlinchey,2018009,0,0,0,0,0,0,0,0,0,0
Josh Rosen,2018010,0,0,0,0,0,0,0,0,0,0
Minkah Fitzpatrick,2018011,0,0,0,0,0,0,0,3,0,4
Vita Vea,2018012,0,0,1,0,0,0,0,0,0,1
Daron Payne,2018013,0,0,0,0,0,0,0,0,0,1
Marcus Davenport,2018014,0,0,0,0,0,0,0,0,0,0
Kolton Miller,2018015,0,0,0,0,0,0,0,0,0,0
Tremaine Edmunds,2018016,0,0,0,0,0,0,0,0,0,2
Derwin James,2018017,0,0,0,0,0,0,0,2,1,3
Jaire Alexander,2018018,0,0,0,0,0,0,0,0,2,2
Leighton Vander Esch,2018019,0,0,0,0,0,0,0,0,1,1
Frank Ragnow,2018020,0,0,0,0,0,0,0,0,2,3
Billy Price,2018021,0,0,0,0,0,0,0,0,0,0
Rashaan Evans,2018022,0,0,0,0,0,0,0,0,0,0
Isaiah Wynn,2018023,0,0,1,0,0,0,0,0,0,0
D J Moore,2018024,0,0,0,0,0,0,0,0,0,0
Hayden Hurst,2018025,0,0,0,0,0,0,0,0,0,0
Calvin Ridley,2018026,0,0,0,0,0,0,0,0,1,0
Rashaad Penny,2018027,0,0,0,0,0,0,0,0,0,0
Terrell Edmunds,2018028,0,0,0,0,0,0,0,0,0,0
Taven Bryan,2018029,0,0,0,0,0,0,0,0,0,0
Mike Hughes,2018030,0,0,0,0,0,0,0,0,0,0
Sony Michel,2018031,0,0,2,0,0,0,0,0,0,0
Lamar Jackson,2018032,2,0,0,0,0,0,0,2,0,3
Austin Corbett,2018033,0,0,1,0,0,0,0,0,0,0
Will Hernandez,2018034,0,0,0,0,0,0,0,0,0,0
Nick Chubb,2018035,0,0,0,0,0,0,0,0,1,4
Shaquille Leonard,2018036,0,0,0,0,0,0,1,3,1,3
Braden Smith,2018037,0,0,0,0,0,0,0,0,0,0
Ronald Jones II,2018038,0,0,2,0,0,0,0,0,0,0
James Daniels,2018039,0,0,0,0,0,0,0,0,0,0
Courtland Sutton,2018040,0,0,0,0,0,0,0,0,0,1
Harold Landry,2018041,0,0,0,0,0,0,0,0,0,1
Mike Gesicki,2018042,0,0,0,0,0,0,0,0,0,0
Kerryon Johnson,2018043,0,0,0,0,0,0,0,0,0,0
Dante Pettis,2018044,0,0,0,0,0,0,0,0,0,0
Josh Jackson,2018045,0,0,0,0,0,0,0,0,0,0
Breeland Speaks,2018046,0,0,1,0,0,0,0,0,0,0
Christian Kirk,2018047,0,0,0,0,0,0,0,0,0,0
Uchenna Nwosu,2018048,0,0,0,0,0,0,0,0,0,0
Dallas Goedert,2018049,0,0,0,0,0,0,0,0,0,0
Connor Williams,2018050,0,0,0,0,0,0,0,0,0,0
Anthony Miller,2018051,0,0,0,0,0,0,0,0,0,0
Kemoko Turay,2018052,0,0,0,0,0,0,0,0,0,0
M J Stewart,2018053,0,0,0,0,0,0,0,0,0,0
Jessie Bates,2018054,0,0,0,0,0,0,0,0,2,1
Donte Jackson,2018055,0,0,0,0,0,0,0,0,0,0
Duke Dawson,2018056,0,0,1,0,0,0,0,0,0,0
P J Hall,2018057,0,0,0,0,0,0,0,0,0,0
Isaiah Oliver,2018058,0,0,0,0,0,0,0,0,0,0
Derrius Guice,2018059,0,0,0,0,0,0,0,0,0,0
James Washington,2018060,0,0,0,0,0,0,0,0,0,0
D J Chark,2018061,0,0,0,0,0,0,0,0,0,1
Brian ONeill,2018062,0,0,0,0,0,0,0,0,0,1
Carlton Davis,2018063,0,0,1,0,0,0,0,0,0,0
Tyquan Lewis,2018064,0,0,0,0,0,0,0,0,0,0
Brandon Parker,2018065,0,0,0,0,0,0,0,0,0,0
Lorenzo Carter,2018066,0,0,0,0,0,0,0,0,0,0
Chad Thomas,2018067,0,0,0,0,0,0,0,0,0,0
Justin Reid,2018068,0,0,2,0,0,0,0,0,0,0
B J Hill,2018069,0,0,0,0,0,0,0,0,0,0
Fred Warner,2018070,0,0,0,0,0,0,0,3,0,3
Royce Freeman,2018071,0,0,0,0,0,0,0,0,0,0
Nathan Shepherd,2018072,0,0,0,0,0,0,0,0,0,0
Jerome Baker,2018073,0,0,0,0,0,0,0,0,0,0
Geron Christian,2018074,0,0,0,0,0,0,0,0,0,0
Derrick Nnadi,2018075,0,0,3,0,0,0,0,0,0,0
Mason Rudolph,2018076,0,0,0,0,0,0,0,0,0,0
Sam Hubbard,2018077,0,0,0,0,0,0,0,0,0,0
Malik Jefferson,2018078,0,0,0,0,0,0,0,0,0,0
Rasheem Green,2018079,0,0,0,0,0,0,0,0,0,0
Martinas Rankin,2018080,0,0,1,0,0,0,0,0,0,0
Michael Gallup,2018081,0,0,0,0,0,0,0,0,0,0
Tracy Walker,2018082,0,0,0,0,0,0,0,0,0,0
Orlando Brown Jr,2018083,0,0,1,0,0,0,0,0,0,4
Justin Jones,2018084,0,0,0,0,0,0,0,0,0,0
Rashaan Gaulden,2018085,0,0,0,0,0,0,0,0,0,0
Mark Andrews,2018086,0,0,0,0,0,0,0,1,0,3
Arden Key,2018087,0,0,0,0,0,0,0,0,0,0
Oren Burks,2018088,0,0,0,0,0,0,0,0,0,0
Joseph Noteboom,2018089,0,0,1,0,0,0,0,0,0,0
Deadrin Senat,2018090,0,0,0,0,0,0,0,0,0,0
TreQuan Smith,2018091,0,0,0,0,0,0,0,0,0,0
Chukwuma Okorafor,2018092,0,0,0,0,0,0,0,0,0,0
Ronnie Harrison,2018093,0,0,0,0,0,0,0,0,0,0
Alex Cappa,2018094,0,0,1,0,0,0,0,0,0,0
Tarvarius Moore,2018095,0,0,0,0,0,0,0,0,0,0
Harrison Phillips,2018096,0,0,0,0,0,0,0,0,0,0
Mason Cole,2018097,0,0,0,0,0,0,0,0,0,0
Jordan Akins,2018098,0,0,0,0,0,0,0,0,0,0
Isaac Yiadom,2018099,0,0,0,0,0,0,0,0,0,0
Dorian ODaniel,2018100,0,0,1,0,0,0,0,0,0,0
Ian Thomas,2018101,0,0,0,0,0,0,0,0,0,0
Jalyn Holmes,2018102,0,0,0,0,0,0,0,0,0,0
Keke Coutee,2018103,0,0,0,0,0,0,0,0,0,0
Nyheim Hines,2018104,0,0,0,0,0,0,0,0,0,0
Antonio Callaway,2018105,0,0,0,0,0,0,0,0,0,0
Josey Jewell,2018106,0,0,0,0,0,0,0,0,0,0
Chris Herndon,2018107,0,0,0,0,0,0,0,0,0,0
Kyle Lauletta,2018108,0,0,0,0,0,0,0,0,0,0
